candidate_id,file_name,file_type,raw_text,cleaned_text,candidate_name,current_position,years_of_experience,education,gpa,technical_skills,soft_skills,programming_languages,frameworks,libraries,databases,cloud_platforms,devops_tools,operating_systems,testing_tools,certifications,projects,work_experience,achievements,industries,domains,spoken_languages,keywords
R3599,R3599.docx,docx,"Resume R3599
Resume Id
R3599
Resume Text
Professional
Resume Skills
Flask, PyTorch, C++, SQL, NLP, TensorFlow, Python, Node.js
Experience Years
9
Education Level
Masters
Projects
- Created interactive dashboards using Power BI
- Implemented deep learning models using TensorFlow
Job Role
Data Scientist
Cleaned Text
professional",resume r3599 resume id r3599 resume text professional resume skill flask pytorch c++ sql nlp tensorflow python node.js experience year education level master project created interactive dashboard using power bi implemented deep learning model using tensorflow job role data scientist cleaned text professional,Experience Years,,9,[],,"['C', 'C++', 'Deep Learning', 'Flask', 'JavaScript', 'Node.js', 'Python', 'PyTorch', 'SQL', 'TensorFlow']",[],"['C', 'C++', 'JavaScript', 'Python', 'SQL']","['Flask', 'Node.js']","['PyTorch', 'TensorFlow']",[],[],[],[],[],[],"[{'project_name': 'Created interactive dashboards using Power BI', 'role': None, 'technologies': ['Deep Learning', 'TensorFlow'], 'description': 'Implemented deep learning models using TensorFlow Job Role Data Scientist Cleaned Text professional'}]",[],[],['Education'],['Data Science'],[],"['C', 'C++', 'Data Science', 'Deep Learning', 'Flask', 'JavaScript', 'Node.js', 'Python', 'PyTorch', 'SQL', 'TensorFlow']"
R5209,R5209.docx,docx,"Resume R5209
Resume Id
R5209
Resume Text
Professional
Resume Skills
Kubernetes, Django, NLP, React, Java, Docker, Python, Cloud Computing
Experience Years
6
Education Level
Masters
Projects
- Designed scalable backend systems using Node.js
- Created interactive dashboards using Power BI
- Built a machine learning model for predicting customer churn
Job Role
Data Analyst
Cleaned Text
professional",resume r5209 resume id r5209 resume text professional resume skill kubernetes django nlp react java docker python cloud computing experience year education level master project designed scalable backend system using node.js created interactive dashboard using power bi built machine learning model predicting customer churn job role data analyst cleaned text professional,Experience Years,,6,[],,"['Django', 'Docker', 'Java', 'JavaScript', 'Kubernetes', 'Machine Learning', 'Node.js', 'Python', 'React']",[],"['Java', 'JavaScript', 'Python']","['Django', 'Node.js', 'React']",[],[],[],"['Docker', 'Kubernetes']",[],[],[],"[{'project_name': 'Designed scalable backend systems using Node.js', 'role': None, 'technologies': ['JavaScript', 'Machine Learning', 'Node.js'], 'description': 'Created interactive dashboards using Power BI Built a machine learning model for predicting customer churn Job Role Data Analyst Cleaned Text professional'}]",[],[],['Education'],[],[],"['Django', 'Docker', 'Java', 'JavaScript', 'Kubernetes', 'Machine Learning', 'Node.js', 'Python', 'React']"
R3716,R3716.docx,docx,"Resume R3716
Resume Id
R3716
Resume Text
Professional
Resume Skills
Docker, Java, Data Analysis
Experience Years
4
Education Level
Masters
Projects
- Developed a web application using Flask and React
Job Role
Frontend Developer
Cleaned Text
professional",resume r3716 resume id r3716 resume text professional resume skill docker java data analysis experience year education level master project developed web application using flask react job role frontend developer cleaned text professional,Experience Years,,4,[],,"['Docker', 'Flask', 'Java', 'React']",[],['Java'],"['Flask', 'React']",[],[],[],['Docker'],[],[],[],"[{'project_name': 'Developed a web application using Flask and React', 'role': None, 'technologies': ['Flask', 'React'], 'description': 'Job Role Frontend Developer Cleaned Text professional'}]",[],[],['Education'],[],[],"['Docker', 'Flask', 'Java', 'React']"
R1113,R1113.docx,docx,"Resume R1113
Resume Id
R1113
Resume Text
Professional
Resume Skills
React, Excel, Django, Kubernetes, TensorFlow, Python, NLP, Cloud Computing
Experience Years
7
Education Level
Bachelors
Projects
- Developed a web application using Flask and React
Job Role
Data Scientist
Cleaned Text
professional",resume r1113 resume id r1113 resume text professional resume skill react excel django kubernetes tensorflow python nlp cloud computing experience year education level bachelor project developed web application using flask react job role data scientist cleaned text professional,Experience Years,,7,[],,"['Django', 'Flask', 'Kubernetes', 'Python', 'React', 'TensorFlow']",[],['Python'],"['Django', 'Flask', 'React']",['TensorFlow'],[],[],['Kubernetes'],[],[],[],"[{'project_name': 'Developed a web application using Flask and React', 'role': None, 'technologies': ['Flask', 'React'], 'description': 'Job Role Data Scientist Cleaned Text professional'}]",[],[],['Education'],['Data Science'],[],"['Data Science', 'Django', 'Flask', 'Kubernetes', 'Python', 'React', 'TensorFlow']"
R409,R409.docx,docx,"Resume R409
Resume Id
R409
Resume Text
Professional
Resume Skills
Kubernetes, NLP, Data Analysis
Experience Years
6
Education Level
Masters
Projects
- Created interactive dashboards using Power BI
- Implemented deep learning models using TensorFlow
- Designed scalable backend systems using Node.js
Job Role
Software Engineer
Cleaned Text
professional",resume r409 resume id r409 resume text professional resume skill kubernetes nlp data analysis experience year education level master project created interactive dashboard using power bi implemented deep learning model using tensorflow designed scalable backend system using node.js job role software engineer cleaned text professional,Experience Years,,6,[],,"['Deep Learning', 'JavaScript', 'Kubernetes', 'Node.js', 'TensorFlow']",[],['JavaScript'],['Node.js'],['TensorFlow'],[],[],['Kubernetes'],[],[],[],"[{'project_name': 'Created interactive dashboards using Power BI', 'role': None, 'technologies': ['Deep Learning', 'JavaScript', 'Node.js', 'TensorFlow'], 'description': 'Implemented deep learning models using TensorFlow Designed scalable backend systems using Node.js Job Role Software Engineer Cleaned Text professional'}]",[],[],['Education'],[],[],"['Deep Learning', 'JavaScript', 'Kubernetes', 'Node.js', 'TensorFlow']"
R2891,R2891.docx,docx,"Resume R2891
Resume Id
R2891
Resume Text
Professional
Resume Skills
Node.js, TensorFlow, PyTorch, Excel, Kubernetes
Experience Years
10
Education Level
PhD
Projects
- Created interactive dashboards using Power BI
Job Role
ML Engineer
Cleaned Text
professional",resume r2891 resume id r2891 resume text professional resume skill node.js tensorflow pytorch excel kubernetes experience year 10 education level phd project created interactive dashboard using power bi job role ml engineer cleaned text professional,Experience Years,,10,[],,"['JavaScript', 'Kubernetes', 'Machine Learning', 'Node.js', 'PyTorch', 'TensorFlow']",[],['JavaScript'],['Node.js'],"['PyTorch', 'TensorFlow']",[],[],['Kubernetes'],[],[],[],"[{'project_name': 'Created interactive dashboards using Power BI', 'role': None, 'technologies': ['Machine Learning'], 'description': 'Job Role ML Engineer Cleaned Text professional'}]",[],[],['Education'],[],[],"['JavaScript', 'Kubernetes', 'Machine Learning', 'Node.js', 'PyTorch', 'TensorFlow']"
R3076,R3076.docx,docx,"Resume R3076
Resume Id
R3076
Resume Text
Professional
Resume Skills
Kubernetes, Data Analysis, Deep Learning, Docker
Experience Years
5
Education Level
PhD
Projects
- Built a machine learning model for predicting customer churn
- Developed a web application using Flask and React
Job Role
ML Engineer
Cleaned Text
professional",resume r3076 resume id r3076 resume text professional resume skill kubernetes data analysis deep learning docker experience year education level phd project built machine learning model predicting customer churn developed web application using flask react job role ml engineer cleaned text professional,Experience Years,,5,[],,"['Deep Learning', 'Docker', 'Flask', 'Kubernetes', 'Machine Learning', 'React']",[],[],"['Flask', 'React']",[],[],[],"['Docker', 'Kubernetes']",[],[],[],"[{'project_name': 'Built a machine learning model for predicting customer churn', 'role': None, 'technologies': ['Flask', 'Machine Learning', 'React'], 'description': 'Developed a web application using Flask and React Job Role ML Engineer Cleaned Text professional'}]",[],[],['Education'],[],[],"['Deep Learning', 'Docker', 'Flask', 'Kubernetes', 'Machine Learning', 'React']"
R2581,R2581.docx,docx,"Resume R2581
Resume Id
R2581
Resume Text
Professional
Resume Skills
Node.js, SQL, PyTorch, Machine Learning, Excel
Experience Years
6
Education Level
PhD
Projects
- Designed scalable backend systems using Node.js
- Developed a web application using Flask and React
Job Role
Data Scientist
Cleaned Text
professional",resume r2581 resume id r2581 resume text professional resume skill node.js sql pytorch machine learning excel experience year education level phd project designed scalable backend system using node.js developed web application using flask react job role data scientist cleaned text professional,Experience Years,,6,[],,"['Flask', 'JavaScript', 'Machine Learning', 'Node.js', 'PyTorch', 'React', 'SQL']",[],"['JavaScript', 'SQL']","['Flask', 'Node.js', 'React']",['PyTorch'],[],[],[],[],[],[],"[{'project_name': 'Designed scalable backend systems using Node.js', 'role': None, 'technologies': ['Flask', 'JavaScript', 'Node.js', 'React'], 'description': 'Developed a web application using Flask and React Job Role Data Scientist Cleaned Text professional'}]",[],[],['Education'],['Data Science'],[],"['Data Science', 'Flask', 'JavaScript', 'Machine Learning', 'Node.js', 'PyTorch', 'React', 'SQL']"
R3065,R3065.docx,docx,"Resume R3065
Resume Id
R3065
Resume Text
Professional
Resume Skills
Java, Flask, Kubernetes, Python, NLP, TensorFlow, Cloud Computing, Excel
Experience Years
0
Education Level
PhD
Projects
- Created interactive dashboards using Power BI
- Implemented deep learning models using TensorFlow
- Designed scalable backend systems using Node.js
Job Role
Frontend Developer
Cleaned Text
professional",resume r3065 resume id r3065 resume text professional resume skill java flask kubernetes python nlp tensorflow cloud computing excel experience year education level phd project created interactive dashboard using power bi implemented deep learning model using tensorflow designed scalable backend system using node.js job role frontend developer cleaned text professional,Experience Years,,0,[],,"['Deep Learning', 'Flask', 'Java', 'JavaScript', 'Kubernetes', 'Node.js', 'Python', 'TensorFlow']",[],"['Java', 'JavaScript', 'Python']","['Flask', 'Node.js']",['TensorFlow'],[],[],['Kubernetes'],[],[],[],"[{'project_name': 'Created interactive dashboards using Power BI', 'role': None, 'technologies': ['Deep Learning', 'JavaScript', 'Node.js', 'TensorFlow'], 'description': 'Implemented deep learning models using TensorFlow Designed scalable backend systems using Node.js Job Role Frontend Developer Cleaned Text professional'}]",[],[],['Education'],[],[],"['Deep Learning', 'Flask', 'Java', 'JavaScript', 'Kubernetes', 'Node.js', 'Python', 'TensorFlow']"
R3012,R3012.docx,docx,"Resume R3012
Resume Id
R3012
Resume Text
Professional
Resume Skills
Deep Learning, C++, React, Java, Data Analysis
Experience Years
10
Education Level
Masters
Projects
- Designed scalable backend systems using Node.js
- Developed a web application using Flask and React
- Built a machine learning model for predicting customer churn
Job Role
Data Analyst
Cleaned Text
professional",resume r3012 resume id r3012 resume text professional resume skill deep learning c++ react java data analysis experience year 10 education level master project designed scalable backend system using node.js developed web application using flask react built machine learning model predicting customer churn job role data analyst cleaned text professional,Experience Years,,10,[],,"['C', 'C++', 'Deep Learning', 'Flask', 'Java', 'JavaScript', 'Machine Learning', 'Node.js', 'React']",[],"['C', 'C++', 'Java', 'JavaScript']","['Flask', 'Node.js', 'React']",[],[],[],[],[],[],[],"[{'project_name': 'Designed scalable backend systems using Node.js', 'role': None, 'technologies': ['Flask', 'JavaScript', 'Machine Learning', 'Node.js', 'React'], 'description': 'Developed a web application using Flask and React Built a machine learning model for predicting customer churn Job Role Data Analyst Cleaned Text professional'}]",[],[],['Education'],[],[],"['C', 'C++', 'Deep Learning', 'Flask', 'Java', 'JavaScript', 'Machine Learning', 'Node.js', 'React']"
R1039,R1039.docx,docx,"Resume R1039
Resume Id
R1039
Resume Text
Professional
Resume Skills
SQL, Cloud Computing, Django, Flask, Deep Learning, Kubernetes
Experience Years
0
Education Level
Masters
Projects
- Created interactive dashboards using Power BI
Job Role
Backend Developer
Cleaned Text
professional",resume r1039 resume id r1039 resume text professional resume skill sql cloud computing django flask deep learning kubernetes experience year education level master project created interactive dashboard using power bi job role backend developer cleaned text professional,Experience Years,,0,[],,"['Deep Learning', 'Django', 'Flask', 'Kubernetes', 'SQL']",[],['SQL'],"['Django', 'Flask']",[],[],[],['Kubernetes'],[],[],[],"[{'project_name': 'Created interactive dashboards using Power BI', 'role': None, 'technologies': [], 'description': 'Job Role Backend Developer Cleaned Text professional'}]",[],[],['Education'],[],[],"['Deep Learning', 'Django', 'Flask', 'Kubernetes', 'SQL']"
